,ID,Name,Position,Overall,Potential,BS,IR,PAC,SHO,PAS,DRI,DEF,PHY,Value,Wage,TotalStats
13782,255866, D. Fernández,CM,58,75,318,1 ★,62,49,52,57,48,50,€500K,€500,1501
13783,199803, D. Batz,GK,65,65,355,1 ★,66,63,66,67,34,59,€500K,€1K,1084
13784,245627, T. Yamaguchi,CB LB,60,71,313,1 ★,65,30,46,48,60,64,€500K,€1K,1443
13785,242300, I. Bolaño,RM,58,70,331,1 ★,77,46,55,58,35,60,€500K,€2K,1595
13786,254588, B. Koumetio,CB,57,79,285,1 ★,58,32,41,36,58,60,€500K,€500,1316
13787,258684, Salinas,LB,59,72,313,1 ★,61,36,47,58,57,54,€500K,€1K,1439
13788,220542, R. Quiñonez,GK,64,66,367,1 ★,66,63,66,66,44,62,€500K,€500,1122
13789,239742, J. Klinsmann,GK,62,68,342,1 ★,61,59,65,66,29,62,€500K,€1K,1001
13790,254590, Y. Reyes,CAM LW,62,64,359,1 ★,75,58,59,61,48,58,€500K,€500,1668
13791,242047, S. Al Selouli,LM,58,70,323,1 ★,73,48,52,64,43,43,€500K,€4K,1498
13792,246911, F. Sjølstad,CDM CB,62,66,352,1 ★,70,41,56,60,58,67,€500K,€1K,1600
13793,256384, I. Amundsen,CB,59,71,296,1 ★,62,29,41,43,59,62,€500K,€650,1368
13794,223873, A. Walongwa,CB,63,64,287,1 ★,45,28,39,43,63,69,€500K,€5K,1407
13795,258689, Diego Bri,LW RW,58,74,302,1 ★,64,55,57,62,24,40,€500K,€650,1405
13796,258945, M. Leš,CB,59,73,317,1 ★,65,36,46,51,59,60,€500K,€950,1466
13797,248706, S. Grubač,ST,59,67,301,1 ★,51,60,45,52,30,63,€500K,€600,1421
13798,253571, C. Neumann,ST,67,67,362,1 ★,67,67,62,65,36,65,€500K,€500,1748
13799,255363, H. Wise,CM,59,69,334,1 ★,61,48,59,59,53,54,€500K,€2K,1603
13800,215940, O. Lund,CB LB RB,64,64,363,1 ★,67,43,57,60,61,75,€500K,€3K,1668
13801,209285, B. Mugabi,CB RB,62,66,327,1 ★,68,32,45,48,62,72,€500K,€1K,1483
13802,232581, Eduardo,CB,63,65,325,1 ★,58,33,44,49,61,80,€500K,€1K,1444
13803,245125, P. Plewka,CM LM,59,69,342,1 ★,65,51,58,59,54,55,€500K,€750,1620
13804,245893, I. Hutchinson,CM RM,58,70,349,1 ★,74,55,56,64,45,55,€500K,€3K,1619
13805,251013, D. Aravena,CM,59,68,339,1 ★,67,46,57,56,51,62,€500K,€600,1564
13806,204422, D. McGowan,CB,64,64,333,1 ★,43,47,51,55,62,75,€500K,€2K,1582
13807,238983, N. Awuku,RM ST,58,70,322,1 ★,70,55,47,63,24,63,€500K,€2K,1437
13808,241031, F. Garcés,CB,59,71,287,1 ★,50,34,36,42,58,67,€500K,€1K,1327
13809,244871, J. Randall,LM,59,70,314,1 ★,74,55,50,61,27,47,€500K,€2K,1461
13810,246151, A. Ahl Holmström,ST,58,71,314,1 ★,70,57,39,49,28,71,€500K,€650,1415
13811,258184, Y. Möker,CDM CM,60,68,359,1 ★,71,53,54,59,57,65,€500K,€500,1647
13812,201353, J. Kempin,GK,64,65,377,1 ★,63,63,64,66,57,64,€500K,€2K,1107
13813,172425, S. Bamba,CB,71,71,306,1 ★,39,28,42,52,72,73,€500K,€12K,1360
13814,183945, F. Brustad,ST RM,64,64,370,1 ★,87,59,55,61,35,73,€500K,€1K,1631
13815,223115, P. Gladon,ST,63,63,315,1 ★,46,64,54,57,27,67,€500K,€3K,1563
13816,241291, E. Cabrera,CAM RM,58,72,303,1 ★,61,62,47,61,23,49,€500K,€2K,1445
13817,250763, E. Engelhardt,ST LW,59,67,320,1 ★,74,55,46,64,19,62,€500K,€1K,1479
13818,242316, G. Gómez,RM,58,70,313,1 ★,73,54,53,61,32,40,€500K,€2K,1465
13819,246668, Q. Jansen,CB,64,64,321,1 ★,61,39,43,42,64,72,€500K,€1K,1484
13820,189325, C. Telo,LB,64,64,366,1 ★,75,44,61,67,57,62,€500K,€2K,1753
13821,207502, R. Kristiansen,LB,65,65,363,1 ★,77,45,56,61,60,64,€500K,€1K,1678
13822,242318, A. Elyounoussi,RM RWB,58,71,339,1 ★,78,48,49,62,48,54,€500K,€650,1571
13823,257166, F. Arthur,CB CDM,59,71,283,1 ★,60,26,29,36,57,75,€500K,€1K,1283
13824,253583, R. Montero,CB,64,64,286,1 ★,28,36,50,41,66,65,€500K,€500,1336
13825,258191, J. Topalli,ST,59,67,299,1 ★,50,64,40,54,28,63,€500K,€2K,1417
13826,222864, J. Rose,GK,62,68,349,1 ★,64,60,58,64,42,61,€500K,€2K,1042
13827,255634, G. Vagiannidis,RB,59,73,322,1 ★,72,41,49,50,57,53,€500K,€650,1517
13828,256146, B. Leizza,CB,60,71,292,1 ★,59,28,41,43,59,62,€500K,€2K,1357
13829,254611, A. Perea,LM RM ST,63,63,346,1 ★,74,56,58,63,38,57,€500K,€500,1575
13830,258451, E. Cornelisse,CB CDM CM,59,73,307,1 ★,56,32,51,49,59,60,€500K,€750,1473
13831,240532, F. Rohner,RM LM RB,58,70,327,1 ★,81,46,47,59,45,49,€500K,€2K,1481
13832,242580, K. Kushibiki,CB LB,63,65,308,1 ★,62,30,38,41,61,76,€500K,€2K,1433
13833,251540, Patrick,ST,59,70,316,1 ★,70,60,48,62,18,58,€500K,€4K,1476
13834,253332, F. Mina,CM,59,69,337,1 ★,60,46,54,62,61,54,€500K,€500,1605
13835,257940, Julen Menchaca,CM,59,68,344,1 ★,62,55,56,60,58,53,€500K,€1K,1618
13836,213653, T. Dallison,CB,60,68,289,1 ★,49,26,44,43,60,67,€500K,€1K,1359
13837,231063, C. Lewis,CAM CM LM,60,67,341,1 ★,70,54,58,64,44,51,€500K,€800,1636
13838,189591, T. Reifeltshammer,CB,65,65,282,1 ★,57,17,35,40,65,68,€500K,€3K,1307
13839,241048, J. Tuominen,ST RW,61,66,335,1 ★,69,62,45,58,44,57,€500K,€1K,1578
13840,251032, N. Ouammou,LWB CM,63,64,354,1 ★,69,51,62,68,52,52,€500K,€1K,1622
13841,251033, A. Ouhafsa,ST,60,67,309,1 ★,66,63,45,63,20,52,€500K,€950,1431
13842,203930, O. Cissé,CDM CM,64,64,347,1 ★,47,48,55,53,61,83,€500K,€4K,1591
13843,237722, H. Al Geed,LM,58,70,296,1 ★,76,48,47,64,24,37,€500K,€5K,1382
13844,242588, R. Sugimoto,LM RM,63,63,322,1 ★,72,59,59,69,23,40,€500K,€3K,1541
13845,254876, S. Yoshida,GK,62,68,340,1 ★,66,57,63,65,32,57,€500K,€600,962
13846,257948, M. Diatta,CDM,59,71,332,1 ★,65,41,51,53,55,67,€500K,€500,1522
13847,258972, I. Touré,CB,57,81,287,1 ★,64,25,38,41,58,61,€500K,€500,1300
13848,233629, S. Want,CB,60,68,300,1 ★,65,28,34,45,61,67,€500K,€1K,1375
13849,257181, M. Ramusović,CDM,60,68,338,1 ★,59,46,56,57,59,61,€500K,€2K,1565
13850,219550, O. Palmer,ST,63,63,332,1 ★,62,61,45,59,26,79,€500K,€2K,1514
13851,238238, J. Schneider,ST CM,62,64,343,1 ★,80,62,45,66,24,66,€500K,€3K,1560
13852,248478, D. Ramaj,GK,59,76,322,1 ★,64,57,56,64,24,57,€500K,€500,878
13853,213151, C. Norman,RB RWB,62,65,360,1 ★,69,50,56,58,58,69,€500K,€2K,1689
13854,192671, M. Rondón,ST,67,67,364,2 ★,67,65,64,68,26,74,€500K,€6K,1760
13855,256161, W. Ramírez,GK,60,75,321,1 ★,60,61,58,59,24,59,€500K,€500,889
13856,256673, M. Lundal,CM,58,71,332,1 ★,63,46,55,60,54,54,€500K,€600,1549
13857,212130, M. Maloča,CB,65,65,322,1 ★,64,36,42,40,64,76,€500K,€3K,1494
13858,247970, R. Romeo,RB RM,64,64,381,1 ★,73,58,63,63,57,67,€500K,€3K,1790
13859,253858, J. Yegüez,LB LM,65,65,345,1 ★,73,40,55,57,61,59,€500K,€500,1594
13860,255906, M. Ehmann,CB,59,72,296,1 ★,64,25,39,44,56,68,€500K,€600,1343
13861,238755, M. Warming,LW,59,70,330,1 ★,82,53,52,60,31,52,€500K,€2K,1517
13862,247459, S. Nealis,CB,60,68,298,1 ★,58,28,38,49,58,67,€500K,€1K,1338
13863,253604, Y. Tello,CDM,64,64,323,1 ★,55,36,52,51,63,66,€500K,€500,1530
13864,258468, R. Vita,LB,58,74,299,1 ★,66,31,41,56,56,49,€500K,€700,1414
13865,228261, V. Moren,CB,64,64,276,1 ★,30,27,43,43,68,65,€500K,€500,1342
13866,246695, M. Pollock,CB,59,74,292,1 ★,62,22,39,38,57,74,€500K,€500,1328
13867,211881, Q. Moll,CB CDM CM,64,64,359,1 ★,59,50,59,57,64,70,€500K,€700,1723
13868,226473, M. Kelly,LWB LB,61,67,341,1 ★,74,37,52,59,56,63,€500K,€2K,1562
13869,256169, E. Sorga,ST LW,59,70,298,1 ★,59,61,43,57,22,56,€500K,€1K,1431
13870,142762, J. Bottinelli,CB,71,71,333,1 ★,35,38,61,60,70,69,€500K,€7K,1614
13871,235946, S. Lomónaco,ST,59,68,305,1 ★,69,55,45,62,21,53,€500K,€1K,1433
13872,228779, B. Barclay,CB CDM,60,68,322,1 ★,62,35,44,54,59,68,€500K,€850,1468
13873,246956, D. Drysdale,CB,59,72,307,1 ★,68,26,41,45,58,69,€500K,€4K,1401
13874,244141, N. Simon,CM,58,72,331,1 ★,65,45,57,65,56,43,€500K,€4K,1607
13875,254638, S. Sebulonsen,CAM,58,72,349,1 ★,66,55,55,61,48,64,€500K,€650,1614
13876,257198, M. Thiel,LM,62,64,330,1 ★,75,51,58,65,27,54,€500K,€850,1511
13877,204210, F. Gardoș,CB,65,65,314,1 ★,40,42,51,55,66,60,€500K,€2K,1529
13878,233394, Huang Zhengyu,CB CDM,60,69,341,1 ★,70,37,53,62,61,58,€500K,€2K,1575
13879,235700, J. Green,RM ST,62,64,346,1 ★,88,54,55,64,33,52,€500K,€3K,1601
13880,253620, A. Ojeda,CDM CM,63,64,330,1 ★,50,39,58,59,59,65,€500K,€500,1554
13881,232374, T. Ugajin,LB LM RM,65,65,383,1 ★,66,59,65,66,61,66,€500K,€3K,1819
13882,247734, N. Blom,CB CDM,60,71,310,1 ★,68,28,45,45,62,62,€500K,€500,1411
13883,198071, G. Williams,CB RWB,63,65,350,1 ★,72,27,56,64,62,69,€500K,€2K,1587
13884,241335, Zhang Xiuwei,CM CDM,61,66,377,1 ★,78,54,57,62,61,65,€500K,€3K,1720
13885,254135, J. White,CM CAM,57,80,328,1 ★,65,53,60,62,43,45,€500K,€750,1572
13886,256697, G. Barès,CDM CM,58,75,333,1 ★,56,47,59,60,52,59,€500K,€1K,1536
13887,204730, J. Schoop,CDM CM,65,65,377,1 ★,68,56,61,63,61,68,€500K,€3K,1791
13888,190396, S. Mustivar,CDM CM,64,64,349,1 ★,56,40,57,66,64,66,€500K,€2K,1684
13889,256700, L. Chalmers,LM,59,69,309,1 ★,73,55,52,59,20,50,€500K,€1K,1461
13890,179646, J. Juelsgård,CB,65,65,362,1 ★,64,43,58,61,63,73,€500K,€3K,1723
13891,231615, K. Gordon,RWB RM RB,61,67,362,1 ★,82,51,54,59,55,61,€500K,€3K,1653
13892,238527, R. Shibamoto,CM,59,68,339,1 ★,64,52,59,62,55,47,€500K,€2K,1642
13893,243135, J. García,CAM RM,59,69,317,1 ★,73,52,52,60,30,50,€500K,€1K,1442
13894,233408, Guo Tianyu,ST,58,70,319,1 ★,59,57,42,56,37,68,€500K,€2K,1472
13895,244928, A. Hodžić,ST,60,67,289,1 ★,55,60,41,54,19,60,€500K,€2K,1341
13896,230593, S. van Looy,CB,60,68,295,1 ★,61,29,44,42,59,60,€500K,€500,1362
13897,255683, F. Píriz,LB CDM,61,67,317,1 ★,64,35,48,52,58,60,€500K,€500,1472
13898,240836, S. Çetin,CDM CM,60,71,353,1 ★,59,62,59,66,55,52,€500K,€2K,1687
13899,243908, D. Ballard,CB,60,71,289,1 ★,51,30,41,41,59,67,€500K,€7K,1332
13900,226501, J. Robles,CB LB,60,68,324,1 ★,70,33,49,60,65,47,€500K,€2K,1553
13901,184261, A. Wiss,CB CDM CM,64,64,358,1 ★,55,59,57,60,66,61,€500K,€3K,1738
13902,254150, E. Vaca,CAM,59,69,302,1 ★,62,50,56,56,34,44,€500K,€500,1441
13903,206535, P. Digby,CDM CM CB,62,66,349,1 ★,53,50,57,53,61,75,€500K,€2K,1638
13904,254664, P. Ramírez,RM CF CAM,63,63,313,1 ★,67,50,56,66,28,46,€500K,€500,1414
13905,234185, J. Hector-Ingram,ST,59,70,308,1 ★,67,60,41,58,21,61,€500K,€4K,1425
13906,253899, J. Torres,RM CAM,63,63,352,1 ★,79,59,60,62,32,60,€500K,€500,1656
13907,255436, L. Sanabria,CAM,58,71,326,1 ★,61,50,52,58,50,55,€500K,€500,1504
13908,242893, I. Koné,ST,59,70,316,1 ★,70,57,40,57,24,68,€500K,€700,1433
13909,258509, F. Mwepu,ST,59,70,316,1 ★,80,59,40,58,23,56,€500K,€3K,1413
13910,232142, L. Chacana,RW,63,63,343,1 ★,70,61,58,65,29,60,€500K,€2K,1594
13911,210639, J. Morias,ST,61,66,346,1 ★,74,61,43,64,28,76,€500K,€1K,1547
13912,236495, A. Bolger,CM CDM,58,71,335,1 ★,68,45,59,63,53,47,€500K,€3K,1585
13913,239567, J. Löhmannsröben,CDM CB,64,64,352,1 ★,52,46,58,55,61,80,€500K,€1K,1636
13914,248015, R. Andronic,ST,58,72,323,1 ★,68,58,54,62,32,49,€500K,€2K,1514
13915,254927, R. Quintana,ST RM LM,62,64,342,1 ★,68,59,49,64,37,65,€500K,€500,1564
13916,258767, Javier Izquierdo,GK,60,75,346,1 ★,63,58,55,62,49,59,€500K,€550,1014
13917,248784, T. Nkada,ST,59,69,313,1 ★,70,60,49,62,22,50,€500K,€3K,1490
13918,255952, A. Pérez,GK,60,75,323,1 ★,59,61,58,58,27,60,€500K,€500,921
13919,259537, M. Coronel,ST CAM,59,67,326,1 ★,72,57,49,61,34,53,€500K,€2K,1520
13920,243410, O. Ünlüçifçi,CM RM,59,67,332,1 ★,70,48,60,67,34,53,€500K,€700,1532
13921,244179, N. Niemann,ST CAM,58,72,337,1 ★,78,56,54,69,27,53,€500K,€3K,1560
13922,257235, T. Boulhendi,GK,60,75,340,1 ★,59,60,60,58,44,59,€500K,€2K,988
13923,175316, L. Stevenson,LB,65,65,358,1 ★,61,43,61,63,63,67,€500K,€2K,1699
13924,212950, G. Dequaire,CB,64,64,318,1 ★,56,32,46,50,63,71,€500K,€1K,1492
13925,232918, Y. Saneto,CB RB,65,65,316,1 ★,68,30,37,46,65,70,€500K,€3K,1451
13926,242390, Tomás Reymão,CM,59,69,342,1 ★,54,56,57,63,50,62,€500K,€1K,1582
13927,252374, N. Ntolla Thio,ST,58,70,295,1 ★,64,62,41,60,20,48,€500K,€950,1382
13928,256983, N. Baxevanos,CB,59,72,268,1 ★,72,22,28,31,61,54,€500K,€1K,1214
13929,202456, J. Verhoek,ST,64,64,334,1 ★,59,64,53,60,24,74,€500K,€2K,1611
13930,216280, M. Goblet,GK,63,66,348,1 ★,68,55,51,70,47,57,€500K,€2K,1084
13931,251864, R. Grecu,RW LM,59,67,316,1 ★,77,49,54,59,27,50,€500K,€2K,1415
13932,190425, M. Abdellaoue,ST,64,64,339,1 ★,64,65,49,66,31,64,€500K,€1K,1646
13933,225498, L. Sutton,CM RB,60,67,356,1 ★,66,45,58,61,59,67,€500K,€3K,1667
13934,224475, Dong Chunyu,GK,65,65,371,1 ★,65,64,66,65,46,65,€500K,€3K,1174
13935,254939, S. Rivadeneyra,GK,63,66,334,1 ★,63,60,63,61,25,62,€500K,€500,895
13936,208348, K. Osyra,CB,63,65,334,1 ★,66,46,46,43,62,71,€500K,€1K,1529
13937,176348, Yeom Ki Hun,CM LW ST,70,70,369,2 ★,46,69,76,70,47,61,€500K,€3K,1842
13938,255709, J. Estupiñán,CM,58,71,331,1 ★,66,44,54,63,53,51,€500K,€550,1578
13939,200928, O. Banks,CM CDM,63,63,372,1 ★,53,62,63,59,57,78,€500K,€2K,1799
13940,251360, M. Spychała,RB,61,67,329,1 ★,72,30,50,59,57,61,€500K,€750,1496
13941,221665, R. Lindkvist,LB CB,64,64,388,1 ★,89,54,59,61,56,69,€500K,€2K,1791
13942,223969, J. Jones,CM CDM,61,66,356,1 ★,68,56,61,63,48,60,€500K,€2K,1661
13943,256226, F. Kircicek,LM,61,66,322,1 ★,73,50,56,65,25,53,€500K,€900,1447
13944,222947, T. Davies,CB,64,64,312,1 ★,59,27,41,46,63,76,€500K,€3K,1457
13945,232675, M. Al Mufarrij,CB,60,69,289,1 ★,58,26,38,43,62,62,€500K,€5K,1314
13946,253155, E. Hustad,ST,59,67,303,1 ★,54,59,44,52,27,67,€500K,€950,1405
13947,193251, C. Schösswendter,CB,65,65,283,1 ★,40,26,40,36,66,75,€500K,€5K,1319
13948,243173, Kim Joon Beom,CM,59,69,341,1 ★,72,44,55,63,48,59,€500K,€750,1517
13949,255205, S. Berhalter,CDM,59,71,341,1 ★,69,43,57,62,51,59,€500K,€650,1619
13950,257253, B. Thomas,CB,58,75,281,1 ★,55,32,35,40,60,59,€500K,€4K,1334
13951,254694, F. Ginella,CM,58,72,341,1 ★,70,50,53,64,48,56,€500K,€1K,1535
13952,193510, D. Novaretti,CB,71,71,307,1 ★,32,32,50,45,72,76,€500K,€7K,1391
13953,224231, E. Sánchez,CAM CM ST,62,64,332,1 ★,54,54,63,64,39,58,€500K,€7K,1533
13954,237031, B. Cuesta,ST,64,64,336,1 ★,69,63,53,58,26,67,€500K,€2K,1582
13955,181479, A. Wilkinson,CB,71,71,336,1 ★,35,46,54,50,71,80,€500K,€5K,1645
13956,228584, A. May,CM,60,67,357,1 ★,72,55,53,59,52,66,€500K,€2K,1633
13957,193001, R. Nouri,RM LM,68,68,360,1 ★,69,67,66,71,31,56,€500K,€2K,1716
13958,244202, R. Lamie,CB LB LWB,63,65,333,1 ★,64,29,48,58,62,72,€500K,€2K,1511
13959,232939, Y. Nakasaka,RM LM,60,67,333,1 ★,72,52,58,60,42,49,€500K,€1K,1608
13960,248043, G. Vașvari,CDM CM,67,67,372,1 ★,55,59,62,61,63,72,€500K,€4K,1798
13961,254443, M. Enoumba,CM CB,63,63,374,1 ★,82,59,57,63,55,58,€500K,€500,1700
13962,259051, Froilán,GK,60,73,345,1 ★,63,67,51,55,52,57,€500K,€500,1017
13963,210924, A. Al Barakah,CDM CM,64,64,354,1 ★,58,45,56,63,60,72,€500K,€3K,1660
13964,158956, J. Barroso,CB,71,71,366,1 ★,60,47,58,55,72,74,€500K,€4K,1774
13965,237036, R. Barnett,RW LW,58,72,337,1 ★,78,50,55,59,41,54,€500K,€1K,1559
13966,191980, Yun Suk Young,LB CB RB,64,64,367,1 ★,68,52,57,61,59,70,€500K,€3K,1750
13967,234733, M. Wright,RW,59,69,332,1 ★,82,53,49,62,32,54,€500K,€2K,1470
13968,232174, O. Hawkins,ST CB,63,63,355,1 ★,57,61,50,55,60,72,€500K,€3K,1675
13969,233710, L. Di Yorio,ST RM,60,67,306,1 ★,51,58,49,56,30,62,€500K,€2K,1425
13970,245742, M. Rieder,CM RB,58,70,343,1 ★,66,52,56,63,45,61,€500K,€1K,1625
13971,230895, A. Wright,ST,61,66,331,1 ★,74,61,50,58,26,62,€500K,€650,1512
13972,235247, S. Smith,ST,59,67,316,1 ★,67,59,49,54,24,63,€500K,€2K,1480
13973,252911, T. Schreiber,GK,58,78,319,1 ★,58,61,57,58,28,57,€500K,€600,917
13974,233457, Jang Ho Ik,CB RB,63,64,384,1 ★,79,49,57,64,61,74,€500K,€1K,1721
13975,216052, F. Coniglio,ST,63,63,322,1 ★,48,61,50,61,35,67,€500K,€4K,1507
13976,246773, Y. Iwasaki,CF ST,60,67,344,1 ★,83,51,56,63,32,59,€500K,€1K,1579
13977,258805, H. Ashby,RB CB,58,74,310,1 ★,68,33,45,52,53,59,€500K,€2K,1438
13978,255734, C. Jiménez,RM,61,66,304,1 ★,69,50,56,58,25,46,€500K,€500,1402
13979,251895, S. Adewoye,CB,60,71,299,1 ★,68,24,39,42,59,67,€500K,€2K,1345
13980,252407, Jota Gonçalves,CB,60,70,293,1 ★,58,31,33,44,62,65,€500K,€900,1351
13981,233976, Nelson Freitosa,GK,64,64,367,1 ★,59,47,66,74,49,72,€500K,€2K,1073
13982,259576, B. Aguirre,RB LB,60,71,314,1 ★,66,34,41,54,58,61,€500K,€1K,1477
13983,231929, G. Miller,ST,60,67,332,1 ★,75,59,43,61,31,63,€500K,€2K,1556
13984,239609, Liu Ruofan,RM RW,58,73,335,1 ★,73,51,53,57,40,61,€500K,€2K,1559
13985,255481, A. Winbo,CM CDM,60,67,342,1 ★,66,44,63,57,53,59,€500K,€500,1613
13986,192761, E. Jonassen,LB,63,64,356,1 ★,75,42,56,60,59,64,€500K,€1K,1684
13987,233467, D. Vega,RM,63,63,348,1 ★,80,58,56,66,34,54,€500K,€1K,1592
13988,201212, A. Thompson,CB,63,65,329,1 ★,55,31,56,54,62,71,€500K,€8K,1539
13989,207868, J. Mountney,RM,63,63,368,1 ★,73,57,61,61,46,70,€500K,€950,1700
13990,236540, S. Adrian,CM CDM,59,69,343,1 ★,53,47,63,59,53,68,€500K,€1K,1594
13991,240892, M. Kapı,CM,58,76,334,1 ★,67,55,60,68,46,38,€500K,€650,1600
13992,242428, R. Hirakawa,CM CAM,59,70,337,1 ★,68,47,59,63,43,57,€500K,€1K,1543
13993,254716, R. Báez,LM,59,69,310,1 ★,62,50,57,60,34,47,€500K,€500,1440
13994,254972, C. Salas,LW,59,69,291,1 ★,64,54,47,61,19,46,€500K,€550,1376
13995,254205, M. Suárez,LM ST,63,63,374,1 ★,82,57,60,59,55,61,€500K,€500,1745
13996,254973, J. Abdala,CM,59,70,327,1 ★,63,49,56,60,44,55,€500K,€500,1516
13997,255997, E. Saba,ST,59,70,321,1 ★,65,58,46,59,35,58,€500K,€500,1505
13998,254974, F. Villagrán,CM,59,67,330,1 ★,60,53,54,57,48,58,€500K,€600,1510
13999,234751, N. Breeveld,CDM,67,67,376,1 ★,65,54,60,58,65,74,€500K,€3K,1792
14000,242687, A. Guiffrey,LM,59,68,308,1 ★,59,54,57,62,29,47,€500K,€2K,1450
14001,193535, S. Prediger,CDM CM,67,67,366,1 ★,66,46,54,61,66,73,€500K,€5K,1681
14002,248832, T. Clifford,LB,59,69,343,1 ★,73,45,52,57,52,64,€475K,€1K,1610
14003,186112, J. Akinde,ST,63,63,359,1 ★,73,61,48,58,36,83,€475K,€3K,1666
14004,257792, A. Allemeersch,ST,58,72,292,1 ★,64,58,41,57,21,51,€475K,€1K,1375
14005,238594, A. Dej,CM CDM,63,63,373,1 ★,65,61,66,64,56,61,€475K,€1K,1809
14006,258818, E. Karakuş,ST,58,72,299,1 ★,55,59,40,56,32,57,€475K,€4K,1421
14007,232963, T. Kanamori,ST LM,62,63,370,1 ★,93,56,53,69,30,69,€475K,€1K,1673
14008,200196, O. Gaona Lugo,RW LM RM,63,63,356,1 ★,80,59,56,68,36,57,€475K,€500,1654
14009,156164, M. Cranie,CB RB,67,67,349,1 ★,52,42,58,60,68,69,€475K,€5K,1622
14010,236292, G. Cuomo,CB,58,71,250,1 ★,47,26,31,29,58,59,€475K,€2K,1222
14011,258053, J. Aguayo,CB,59,70,286,1 ★,57,30,39,42,62,56,€475K,€6K,1351
14012,220422, M. Hamzi,LW RW,63,63,355,1 ★,82,57,54,64,44,54,€475K,€5K,1660
14013,231686, M. Ramsland,ST,62,63,354,1 ★,73,59,43,56,42,81,€475K,€950,1601
14014,238598, P. Schikowski,LW,63,63,344,1 ★,82,58,53,65,30,56,€475K,€750,1518
14015,254982, M. Adopo,CM CDM,58,71,346,1 ★,65,48,58,59,52,64,€475K,€4K,1622
14016,257286, H. Rorig,RB,59,69,335,1 ★,79,39,51,59,51,56,€475K,€750,1513
14017,193798, J. Mason,ST,63,63,348,1 ★,64,63,58,65,37,61,€475K,€3K,1658
14018,257799, V. Buhăcianu,ST LM,62,63,309,1 ★,70,63,40,60,22,54,€475K,€1K,1425
14019,247560, C. Blanco,LB,58,72,317,1 ★,67,34,48,58,52,58,€475K,€650,1436
14020,233481, E. Ross,GK,60,68,338,1 ★,63,59,62,61,33,60,€475K,€1K,1032
14021,244746, L. Ntumba,GK,58,74,310,1 ★,58,55,56,62,24,55,€475K,€750,932
14022,257802, O. Ursu,LM,62,63,316,1 ★,65,59,57,63,27,45,€475K,€1K,1491
14023,190732, K. Biliński,ST,64,64,327,1 ★,62,65,55,62,24,59,€475K,€2K,1593
14024,257804, F. Kuruçuk,CB,59,67,285,1 ★,58,30,34,36,61,66,€475K,€2K,1315
14025,228366, M. Gillesphey,CB,61,67,313,1 ★,53,33,50,48,59,70,€475K,€900,1486
14026,186126, R. Flynn,CM RB LM,64,64,366,1 ★,57,58,66,65,59,61,€475K,€2K,1801
14027,254734, R. Fernández,LB,61,67,311,1 ★,64,28,44,53,61,61,€475K,€500,1410
14028,239119, L. Leahy,LWB LB,63,63,366,1 ★,68,55,60,59,56,68,€475K,€2K,1765
14029,242961, S. Duke-McKenna,RM LM RB,58,71,310,1 ★,70,46,55,62,39,38,€475K,€1K,1494
14030,188177, Douglas,CB,65,65,310,2 ★,43,45,46,46,66,64,€475K,€4K,1447
14031,181010, L. Broxham,CDM CB LB,65,65,358,1 ★,43,56,55,57,63,84,€475K,€2K,1748
14032,229397, M. Vargas,GK,60,68,344,1 ★,59,57,58,62,50,58,€475K,€500,1172
14033,234261, M. Platt,CB,59,69,296,1 ★,63,28,39,39,60,67,€475K,€1K,1354
14034,251157, Lee Gwang Yeon,GK,59,73,313,1 ★,57,60,51,61,24,60,€475K,€700,913
14035,162328, R. Pasveer,GK,74,74,424,1 ★,73,71,85,74,45,76,€475K,€8K,1278
14036,258584, K. Masangu,CDM CM RB,59,70,342,1 ★,66,41,52,58,58,67,€475K,€1K,1536
14037,183066, M. Baudry,CB,65,65,322,1 ★,50,32,49,57,65,69,€475K,€3K,1479
14038,211228, M. Palmer,CM,62,63,374,1 ★,65,59,62,62,60,66,€475K,€2K,1779
14039,220700, M. Azira,CDM CM,65,65,355,1 ★,54,50,60,63,63,65,€475K,€2K,1698
14040,248092, Erico,CB,64,64,326,1 ★,62,24,51,57,63,69,€475K,€2K,1488
14041,259868, P. Sarr,CDM,58,75,327,1 ★,64,43,55,57,56,52,€475K,€500,1540
14042,230173, Nilson Alfarinho,GK,74,74,404,1 ★,68,71,72,77,38,78,€475K,€15K,1194
14043,207902, P. Tuszyński,ST,63,63,350,1 ★,64,61,59,60,46,60,€475K,€2K,1645
14044,227616, A. Wichne,GK,60,69,336,1 ★,62,53,56,63,44,58,€475K,€500,1083
14045,235552, E. Seka,CB,67,67,319,1 ★,47,31,48,51,65,77,€475K,€2K,1501
14046,259360, Ayesa,GK,59,74,325,1 ★,65,58,62,56,24,60,€475K,€1K,878
14047,189217, P. Pawlett,CM,63,63,391,1 ★,80,58,63,67,55,68,€475K,€2K,1834
14048,228131, Lee Ji Min,LB LM,63,63,356,1 ★,72,43,52,63,55,71,€475K,€1K,1636
14049,255779, K. Chodyna,RB,60,67,346,1 ★,76,47,53,58,53,59,€475K,€1K,1564
14050,258339, G. Vrakas,CAM CM,58,72,335,1 ★,68,51,58,64,43,51,€475K,€500,1578
14051,256036, A. Baldursson,CAM CM,58,73,336,1 ★,58,46,60,62,57,53,€475K,€2K,1567
14052,232741, T. Matsuura,RM CAM CF,64,64,344,1 ★,67,60,61,68,36,52,€475K,€1K,1655
